,imb,reconstructed_imb,reconstructed_error
1662,0.49818286151491964,0.4982883,1.111803618734552e-08
1663,0.4974177505738332,0.49784485,1.8240969715330888e-07
1664,0.4982067712318286,0.49829665,8.077880899584345e-09
1665,0.4993305279265493,0.49895886,1.3814011956279275e-07
1666,0.49758511859219584,0.49794048,1.2628223411349653e-07
1667,0.4977046671767406,0.49802035,9.965623401335865e-08
1668,0.49878060443764344,0.49863783,2.0385896245471744e-08
1669,0.4996891736801836,0.4991645,2.752909789974606e-07
1670,0.4990436113236419,0.49880433,5.725515664475171e-08
1671,0.4978003060443764,0.49808168,7.917361724843794e-08
1672,0.4983024100994644,0.4983692,4.459170020588566e-09
1673,0.4978242157612854,0.49808446,6.772484055193962e-08
1674,0.4983263198163733,0.4983777,2.6410106710108785e-09
1675,0.49866105585309867,0.4985731,7.73718092086536e-09
1676,0.4993066182096404,0.49893335,1.393328297430418e-07
1677,0.4984219586840092,0.49843213,1.0344796955885693e-10
1678,0.4982545906656465,0.49835852,1.0800866965815468e-08
1679,0.498995791889824,0.4987709,5.05796815283907e-08
1680,0.498015493496557,0.49819434,3.1984959798247484e-08
1681,0.49976090283091046,0.49921036,3.030999785890793e-07
1682,0.49777639632746745,0.49807388,8.849409850351565e-08
1683,0.49846977811782706,0.49846503,2.25314685275535e-11
1684,0.4981589517980107,0.49827978,1.4599490513922889e-08
1685,0.4991870696250956,0.49889725,8.399282585590724e-08
1686,0.4986371461361897,0.4985653,5.163821982183717e-09
1687,0.4985893267023718,0.4985273,3.848746384037233e-09
1688,0.4988523335883703,0.49870074,2.2981236606914067e-08
1689,0.4979198546289212,0.49816155,5.8418748666814665e-08
1690,0.4986132364192808,0.49854204,5.0688466094004516e-09
1691,0.4990197016067329,0.49880162,4.7560104281898544e-08
1692,0.49868496557000763,0.49857584,1.1909171368466516e-08
1693,0.49846977811782706,0.49846503,2.25314685275535e-11
1694,0.4974177505738332,0.49784485,1.8240969715330888e-07
1695,0.4982545906656465,0.49835852,1.0800866965815468e-08
1696,0.4983024100994644,0.4983692,4.459170020588566e-09
1697,0.49827850038255544,0.49836138,6.868850005945421e-09
1698,0.49935443764345827,0.49897364,1.4500850608646338e-07
1699,0.49897188217291505,0.4987385,5.446840758152983e-08
1700,0.49887624330527924,0.4987086,2.8102344476228766e-08
1701,0.4983502295332823,0.49839026,1.602226795744802e-09
1702,0.4995457153787299,0.49909195,2.0590026080348254e-07
1703,0.4978242157612854,0.49808446,6.772484055193962e-08
1704,0.4990436113236419,0.49880433,5.725515664475171e-08
1705,0.49818286151491964,0.4982883,1.111803618734552e-08
1706,0.4980394032134659,0.49820286,2.671823724180891e-08
1707,0.4989479724560061,0.49872938,4.7783542754162686e-08
1708,0.49887624330527924,0.4987086,2.8102344476228766e-08
1709,0.4985415072685539,0.49851313,8.051369248136231e-10
1710,0.4988523335883703,0.49870074,2.2981236606914067e-08
1711,0.4991870696250956,0.49889725,8.399282585590724e-08
1712,0.4974416602907421,0.49785337,1.6950366664527786e-07
1713,0.49808722264728383,0.49825665,2.870682987587861e-08
1714,0.4991870696250956,0.49889725,8.399282585590724e-08
1715,0.498015493496557,0.49819434,3.1984959798247484e-08
1716,0.49866105585309867,0.4985731,7.73718092086536e-09
1717,0.499497895944912,0.4990609,1.9096631304562063e-07
1718,0.4983024100994644,0.4983692,4.459170020588566e-09
1719,0.4983024100994644,0.4983692,4.459170020588566e-09
1720,0.4983980489671002,0.49842367,6.562201782546087e-10
1721,0.4978003060443764,0.49808168,7.917361724843794e-08
1722,0.49887624330527924,0.4987086,2.8102344476228766e-08
1723,0.4982306809487375,0.4983281,9.488467559759988e-09
1724,0.49856541698546286,0.49851942,2.1156652881252877e-09
1725,0.4988284238714613,0.49866888,2.5454479678804903e-08
1726,0.49799158377964803,0.49818462,3.726349741950426e-08
1727,0.49808722264728383,0.49825665,2.870682987587861e-08
1728,0.49837413925019125,0.4983982,5.79621439363368e-10
1729,0.4983263198163733,0.4983777,2.6410106710108785e-09
1730,0.4978242157612854,0.49808446,6.772484055193962e-08
1731,0.49911534047436873,0.49882972,8.157768184697428e-08
1732,0.4993305279265493,0.49895886,1.3814011956279275e-07
1733,0.4981111323641928,0.4982657,2.3895313107356867e-08
1734,0.4992348890589135,0.4989142,1.0283378352163202e-07
1735,0.5002151874521805,0.4994607,5.692555797598723e-07
1736,0.4990197016067329,0.49880162,4.7560104281898544e-08
1737,0.4982545906656465,0.49835852,1.0800866965815468e-08
1738,0.49648527161438405,0.49731046,6.809352343801794e-07
1739,0.5015302218821729,0.5002366,1.6735330315577867e-06
1740,0.49827850038255544,0.49836138,6.868850005945421e-09
1741,0.4983263198163733,0.4983777,2.6410106710108785e-09
1742,0.49818286151491964,0.4982883,1.111803618734552e-08
1743,0.4984219586840092,0.49843213,1.0344796955885693e-10
1744,0.4986132364192808,0.49854204,5.0688466094004516e-09
1745,0.4981111323641928,0.4982657,2.3895313107356867e-08
1746,0.4983502295332823,0.49839026,1.602226795744802e-09
1747,0.4985893267023718,0.4985273,3.848746384037233e-09
1748,0.49916315990818666,0.49886486,8.898322744419253e-08
1749,0.49787203519510326,0.49810144,5.262796493987091e-08
1750,0.49837413925019125,0.4983982,5.79621439363368e-10
1751,0.49768075745983165,0.4979971,1.0007584311424426e-07
1752,0.4988284238714613,0.49866888,2.5454479678804903e-08
1753,0.4983263198163733,0.4983777,2.6410106710108785e-09
1754,0.49947398622800304,0.4990582,1.7288899143492754e-07
1755,0.49796767406273906,0.49817562,4.324194232210827e-08
1756,0.49911534047436873,0.49882972,8.157768184697428e-08
1757,0.49837413925019125,0.4983982,5.79621439363368e-10
1758,0.49868496557000763,0.49857584,1.1909171368466516e-08
1759,0.4978959449120122,0.4981302,5.4876520732782657e-08
1760,0.4995457153787299,0.49909195,2.0590026080348254e-07
1761,0.498493687834736,0.49847972,1.9499062545375497e-10
1762,0.49818286151491964,0.4982883,1.111803618734552e-08
1763,0.4978959449120122,0.4981302,5.4876520732782657e-08
1764,0.4985893267023718,0.4985273,3.848746384037233e-09
1765,0.4983502295332823,0.49839026,1.602226795744802e-09
1766,0.49787203519510326,0.49810144,5.262796493987091e-08
1767,0.498995791889824,0.4987709,5.05796815283907e-08
1768,0.4983024100994644,0.4983692,4.459170020588566e-09
1769,0.4983502295332823,0.49839026,1.602226795744802e-09
1770,0.49911534047436873,0.49882972,8.157768184697428e-08
1771,0.498493687834736,0.49847972,1.9499062545375497e-10
1772,0.4974177505738332,0.49784485,1.8240969715330888e-07
1773,0.4985893267023718,0.4985273,3.848746384037233e-09
1774,0.49818286151491964,0.4982883,1.111803618734552e-08
1775,0.4985415072685539,0.49851313,8.051369248136231e-10
1776,0.49846977811782706,0.49846503,2.25314685275535e-11
1777,0.4987566947207345,0.49862584,1.712172347057091e-08
1778,0.49887624330527924,0.4987086,2.8102344476228766e-08
1779,0.5,0.49935424,4.170017433580142e-07
1780,0.503442999234889,0.50135547,4.35778153451692e-06
1781,0.4985893267023718,0.4985273,3.848746384037233e-09
1782,0.4983980489671002,0.49842367,6.562201782546087e-10
1783,0.4971308339709258,0.49769044,3.1315803954041535e-07
1784,0.49739384085692423,0.49784327,2.0198253986783543e-07
1785,0.49693955623565417,0.49756637,3.9289819817849886e-07
1786,0.49911534047436873,0.49882972,8.157768184697428e-08
1787,0.49679609793420043,0.49749374,4.867098886910899e-07
1788,0.4996413542463657,0.49915385,2.3765798901038582e-07
1789,0.4978242157612854,0.49808446,6.772484055193962e-08
1790,0.4982067712318286,0.49829665,8.077880899584345e-09
1791,0.4978242157612854,0.49808446,6.772484055193962e-08
1792,0.4996174445294567,0.49912095,2.4650612382801544e-07
1793,0.4985893267023718,0.4985273,3.848746384037233e-09
1794,0.49763293802601377,0.49798647,1.2498181098543935e-07
1795,0.4986132364192808,0.49854204,5.0688466094004516e-09
1796,0.4980394032134659,0.49820286,2.671823724180891e-08
1797,0.49806331293037487,0.49822593,2.6443450414897065e-08
1798,0.4989240627390971,0.49871975,4.174294558635412e-08
1799,0.4981111323641928,0.4982657,2.3895313107356867e-08
1800,0.4982067712318286,0.49829665,8.077880899584345e-09
1801,0.4980394032134659,0.49820286,2.671823724180891e-08
1802,0.49916315990818666,0.49886486,8.898322744419253e-08
1803,0.49787203519510326,0.49810144,5.262796493987091e-08
1804,0.4991870696250956,0.49889725,8.399282585590724e-08
1805,0.4990197016067329,0.49880162,4.7560104281898544e-08
1806,0.4991870696250956,0.49889725,8.399282585590724e-08
1807,0.49897188217291505,0.4987385,5.446840758152983e-08
1808,0.49846977811782706,0.49846503,2.25314685275535e-11
1809,0.4985893267023718,0.4985273,3.848746384037233e-09
1810,0.4982067712318286,0.49829665,8.077880899584345e-09
1811,0.4987327850038255,0.498623,1.2049783842704034e-08
1812,0.4981111323641928,0.4982657,2.3895313107356867e-08
1813,0.4988045141545524,0.49866042,2.076444789468289e-08
1814,0.4983980489671002,0.49842367,6.562201782546087e-10
1815,0.4991392501912777,0.49883246,9.411763331425803e-08
1816,0.49925879877582247,0.49891695,1.168579860533208e-07
1817,0.498015493496557,0.49819434,3.1984959798247484e-08
1818,0.49868496557000763,0.49857584,1.1909171368466516e-08
1819,0.49846977811782706,0.49846503,2.25314685275535e-11
1820,0.4983024100994644,0.4983692,4.459170020588566e-09
1821,0.4988523335883703,0.49870074,2.2981236606914067e-08
1822,0.4996174445294567,0.49912095,2.4650612382801544e-07
1823,0.4988045141545524,0.49866042,2.076444789468289e-08
1824,0.4983502295332823,0.49839026,1.602226795744802e-09
1825,0.4984458684009181,0.49845472,7.834694485514226e-11
1826,0.4987566947207345,0.49862584,1.712172347057091e-08
1827,0.49937834736036724,0.49899626,1.459924459102852e-07
1828,0.4996891736801836,0.4991645,2.752909789974606e-07
1829,0.49846977811782706,0.49846503,2.25314685275535e-11
1830,0.49758511859219584,0.49794048,1.2628223411349653e-07
1831,0.49897188217291505,0.4987385,5.446840758152983e-08
1832,0.5003586457536342,0.4995543,6.469620070370591e-07
1833,0.4978481254781943,0.49809918,6.302740675975589e-08
1834,0.4973221117061974,0.4978172,2.45101033106533e-07
1835,0.4989240627390971,0.49871975,4.174294558635412e-08
1836,0.4983263198163733,0.4983777,2.6410106710108785e-09
1837,0.4985415072685539,0.49851313,8.051369248136231e-10
1838,0.4976568477429227,0.4979888,1.101858437165327e-07
1839,0.49837413925019125,0.4983982,5.79621439363368e-10
1840,0.49868496557000763,0.49857584,1.1909171368466516e-08
1841,0.49837413925019125,0.4983982,5.79621439363368e-10
1842,0.4986132364192808,0.49854204,5.0688466094004516e-09
1843,0.49856541698546286,0.49851942,2.1156652881252877e-09
1844,0.4975612088752869,0.4979384,1.422690305751254e-07
1845,0.4981111323641928,0.4982657,2.3895313107356867e-08
1846,0.4979437643458301,0.4981671,4.9877728353467574e-08
1847,0.49806331293037487,0.49822593,2.6443450414897065e-08
1848,0.4992109793420046,0.49889997,9.672900136001081e-08
1849,0.4984458684009181,0.49845472,7.834694485514226e-11
1850,0.49866105585309867,0.4985731,7.73718092086536e-09
1851,0.49866105585309867,0.4985731,7.73718092086536e-09
1852,0.49806331293037487,0.49822593,2.6443450414897065e-08
1853,0.4982306809487375,0.4983281,9.488467559759988e-09
1854,0.4982067712318286,0.49829665,8.077880899584345e-09
1855,0.4985893267023718,0.4985273,3.848746384037233e-09
1856,0.4990914307574598,0.49881494,7.644688869492252e-08
1857,0.4981350420811017,0.49827418,1.9358612713915658e-08
1858,0.49799158377964803,0.49818462,3.726349741950426e-08
1859,0.49866105585309867,0.4985731,7.73718092086536e-09
1860,0.49827850038255544,0.49836138,6.868850005945421e-09
1861,0.49866105585309867,0.4985731,7.73718092086536e-09
1862,0.4984458684009181,0.49845472,7.834694485514226e-11
1863,0.49763293802601377,0.49798647,1.2498181098543935e-07
1864,0.4990197016067329,0.49880162,4.7560104281898544e-08
1865,0.498995791889824,0.4987709,5.05796815283907e-08
1866,0.4987088752869166,0.49860877,1.0021471637220853e-08
1867,0.4983980489671002,0.49842367,6.562201782546087e-10
1868,0.4982306809487375,0.4983281,9.488467559759988e-09
1869,0.49976090283091046,0.49921036,3.030999785890793e-07
1870,0.4988284238714613,0.49866888,2.5454479678804903e-08
1871,0.4977285768936496,0.49803802,9.575733230466473e-08
1872,0.498517597551645,0.49848196,1.2700989122000458e-09
1873,0.4978481254781943,0.49809918,6.302740675975589e-08
1874,0.4975612088752869,0.4979384,1.422690305751254e-07
1875,0.4982067712318286,0.49829665,8.077880899584345e-09
1876,0.498493687834736,0.49847972,1.9499062545375497e-10
1877,0.4989240627390971,0.49871975,4.174294558635412e-08
1878,0.498517597551645,0.49848196,1.2700989122000458e-09
1879,0.4987566947207345,0.49862584,1.712172347057091e-08
1880,0.49856541698546286,0.49851942,2.1156652881252877e-09
1881,0.4977524866105585,0.4980465,8.643656404019846e-08
1882,0.4978003060443764,0.49808168,7.917361724843794e-08
1883,0.4996174445294567,0.49912095,2.4650612382801544e-07
1884,0.49868496557000763,0.49857584,1.1909171368466516e-08
1885,0.49846977811782706,0.49846503,2.25314685275535e-11
1886,0.4990436113236419,0.49880433,5.725515664475171e-08
1887,0.4977046671767406,0.49802035,9.965623401335865e-08
1888,0.49866105585309867,0.4985731,7.73718092086536e-09
1889,0.49808722264728383,0.49825665,2.870682987587861e-08
1890,0.49906752104055085,0.49881276,6.490069978899119e-08
1891,0.49868496557000763,0.49857584,1.1909171368466516e-08
1892,0.49763293802601377,0.49798647,1.2498181098543935e-07
1893,0.4984219586840092,0.49843213,1.0344796955885693e-10
1894,0.49808722264728383,0.49825665,2.870682987587861e-08
1895,0.49796767406273906,0.49817562,4.324194232210827e-08
1896,0.4983263198163733,0.4983777,2.6410106710108785e-09
1897,0.4972264728385616,0.4977476,2.7157360029209224e-07
1898,0.4989479724560061,0.49872938,4.7783542754162686e-08
1899,0.4990914307574598,0.49881494,7.644688869492252e-08
1900,0.4983980489671002,0.49842367,6.562201782546087e-10
1901,0.49897188217291505,0.4987385,5.446840758152983e-08
1902,0.49787203519510326,0.49810144,5.262796493987091e-08
1903,0.49799158377964803,0.49818462,3.726349741950426e-08
1904,0.4976090283091048,0.49797818,1.3627344849697123e-07
1905,0.4983024100994644,0.4983692,4.459170020588566e-09
1906,0.49868496557000763,0.49857584,1.1909171368466516e-08
1907,0.4986371461361897,0.4985653,5.163821982183717e-09
1908,0.4987566947207345,0.49862584,1.712172347057091e-08
1909,0.49787203519510326,0.49810144,5.262796493987091e-08
1910,0.49866105585309867,0.4985731,7.73718092086536e-09
1911,0.49806331293037487,0.49822593,2.6443450414897065e-08
1912,0.4990436113236419,0.49880433,5.725515664475171e-08
1913,0.4995218056618209,0.4990688,2.0521717867653055e-07
1914,0.4991870696250956,0.49889725,8.399282585590724e-08
1915,0.498015493496557,0.49819434,3.1984959798247484e-08
1916,0.49799158377964803,0.49818462,3.726349741950426e-08
1917,0.4989001530221882,0.49871704,3.3530443522069844e-08
1918,0.49887624330527924,0.4987086,2.8102344476228766e-08
1919,0.49796767406273906,0.49817562,4.324194232210827e-08
1920,0.49808722264728383,0.49825665,2.870682987587861e-08
1921,0.49799158377964803,0.49818462,3.726349741950426e-08
1922,0.4983024100994644,0.4983692,4.459170020588566e-09
1923,0.4982067712318286,0.49829665,8.077880899584345e-09
1924,0.4981350420811017,0.49827418,1.9358612713915658e-08
1925,0.4986371461361897,0.4985653,5.163821982183717e-09
1926,0.4985415072685539,0.49851313,8.051369248136231e-10
1927,0.4983980489671002,0.49842367,6.562201782546087e-10
1928,0.4987327850038255,0.498623,1.2049783842704034e-08
1929,0.4988523335883703,0.49870074,2.2981236606914067e-08
1930,0.4983980489671002,0.49842367,6.562201782546087e-10
1931,0.49748947972456004,0.49789366,1.6336271407955262e-07
1932,0.4984219586840092,0.49843213,1.0344796955885693e-10
1933,0.4984219586840092,0.49843213,1.0344796955885693e-10
1934,0.498995791889824,0.4987709,5.05796815283907e-08
1935,0.4986132364192808,0.49854204,5.0688466094004516e-09
1936,0.4979198546289212,0.49816155,5.8418748666814665e-08
1937,0.49866105585309867,0.4985731,7.73718092086536e-09
1938,0.4983024100994644,0.4983692,4.459170020588566e-09
1939,0.49796767406273906,0.49817562,4.324194232210827e-08
1940,0.4987088752869166,0.49860877,1.0021471637220853e-08
1941,0.4985415072685539,0.49851313,8.051369248136231e-10
1942,0.4990197016067329,0.49880162,4.7560104281898544e-08
1943,0.4981589517980107,0.49827978,1.4599490513922889e-08
1944,0.49837413925019125,0.4983982,5.79621439363368e-10
1945,0.4983024100994644,0.4983692,4.459170020588566e-09
1946,0.4983502295332823,0.49839026,1.602226795744802e-09
1947,0.49763293802601377,0.49798647,1.2498181098543935e-07
1948,0.49808722264728383,0.49825665,2.870682987587861e-08
1949,0.4990197016067329,0.49880162,4.7560104281898544e-08
1950,0.4989479724560061,0.49872938,4.7783542754162686e-08
1951,0.4992348890589135,0.4989142,1.0283378352163202e-07
1952,0.4986371461361897,0.4985653,5.163821982183717e-09
1953,0.4982306809487375,0.4983281,9.488467559759988e-09
1954,0.4988523335883703,0.49870074,2.2981236606914067e-08
1955,0.4988284238714613,0.49866888,2.5454479678804903e-08
1956,0.4996413542463657,0.49915385,2.3765798901038582e-07
1957,0.4979437643458301,0.4981671,4.9877728353467574e-08
1958,0.49985654169854626,0.49926656,3.480726864945922e-07
1959,0.4983502295332823,0.49839026,1.602226795744802e-09
1960,0.49928270849273143,0.4989255,1.2759285737720885e-07
1961,0.49739384085692423,0.49784327,2.0198253986783543e-07
1962,0.4978959449120122,0.4981302,5.4876520732782657e-08
1963,0.4987566947207345,0.49862584,1.712172347057091e-08
1964,0.49763293802601377,0.49798647,1.2498181098543935e-07
1965,0.4979437643458301,0.4981671,4.9877728353467574e-08
1966,0.49827850038255544,0.49836138,6.868850005945421e-09
1967,0.4981350420811017,0.49827418,1.9358612713915658e-08
1968,0.4984219586840092,0.49843213,1.0344796955885693e-10
1969,0.49796767406273906,0.49817562,4.324194232210827e-08
1970,0.49866105585309867,0.4985731,7.73718092086536e-09
1971,0.4985415072685539,0.49851313,8.051369248136231e-10
1972,0.49856541698546286,0.49851942,2.1156652881252877e-09
1973,0.4977285768936496,0.49803802,9.575733230466473e-08
1974,0.4987327850038255,0.498623,1.2049783842704034e-08
1975,0.4992109793420046,0.49889997,9.672900136001081e-08
1976,0.49911534047436873,0.49882972,8.157768184697428e-08
1977,0.498493687834736,0.49847972,1.9499062545375497e-10
1978,0.49916315990818666,0.49886486,8.898322744419253e-08
1979,0.4996413542463657,0.49915385,2.3765798901038582e-07
1980,0.4983263198163733,0.4983777,2.6410106710108785e-09
1981,0.49868496557000763,0.49857584,1.1909171368466516e-08
1982,0.4988045141545524,0.49866042,2.076444789468289e-08
1983,0.4983980489671002,0.49842367,6.562201782546087e-10
1984,0.49866105585309867,0.4985731,7.73718092086536e-09
1985,0.4987327850038255,0.498623,1.2049783842704034e-08
1986,0.4972025631216526,0.49773285,2.8120197690435556e-07
1987,0.4981111323641928,0.4982657,2.3895313107356867e-08
1988,0.4988045141545524,0.49866042,2.076444789468289e-08
1989,0.4983502295332823,0.49839026,1.602226795744802e-09
1990,0.4996413542463657,0.49915385,2.3765798901038582e-07
1991,0.49746557000765107,0.49787888,1.7082457833401918e-07
1992,0.49818286151491964,0.4982883,1.111803618734552e-08
1993,0.49808722264728383,0.49825665,2.870682987587861e-08
1994,0.49887624330527924,0.4987086,2.8102344476228766e-08
1995,0.49856541698546286,0.49851942,2.1156652881252877e-09
1996,0.4981589517980107,0.49827978,1.4599490513922889e-08
1997,0.4981589517980107,0.49827978,1.4599490513922889e-08
1998,0.49787203519510326,0.49810144,5.262796493987091e-08
1999,0.498995791889824,0.4987709,5.05796815283907e-08
2000,0.49806331293037487,0.49822593,2.6443450414897065e-08
2001,0.4985415072685539,0.49851313,8.051369248136231e-10
2002,0.49878060443764344,0.49863783,2.0385896245471744e-08
2003,0.4983980489671002,0.49842367,6.562201782546087e-10
2004,0.4984458684009181,0.49845472,7.834694485514226e-11
2005,0.4986371461361897,0.4985653,5.163821982183717e-09
2006,0.4983024100994644,0.4983692,4.459170020588566e-09
2007,0.4985415072685539,0.49851313,8.051369248136231e-10
2008,0.4983980489671002,0.49842367,6.562201782546087e-10
2009,0.4986132364192808,0.49854204,5.0688466094004516e-09
2010,0.4987566947207345,0.49862584,1.712172347057091e-08
2011,0.4992109793420046,0.49889997,9.672900136001081e-08
2012,0.49806331293037487,0.49822593,2.6443450414897065e-08
2013,0.49777639632746745,0.49807388,8.849409850351565e-08
2014,0.4979198546289212,0.49816155,5.8418748666814665e-08
2015,0.498493687834736,0.49847972,1.9499062545375497e-10
2016,0.49980872226472833,0.49924725,3.1524780134018255e-07
2017,0.4989240627390971,0.49871975,4.174294558635412e-08
2018,0.49787203519510326,0.49810144,5.262796493987091e-08
2019,0.49796767406273906,0.49817562,4.324194232210827e-08
2020,0.4980394032134659,0.49820286,2.671823724180891e-08
2021,0.49878060443764344,0.49863783,2.0385896245471744e-08
2022,0.4981589517980107,0.49827978,1.4599490513922889e-08
2023,0.4991392501912777,0.49883246,9.411763331425803e-08
2024,0.49866105585309867,0.4985731,7.73718092086536e-09
2025,0.4982306809487375,0.4983281,9.488467559759988e-09
2026,0.4981589517980107,0.49827978,1.4599490513922889e-08
2027,0.4983980489671002,0.49842367,6.562201782546087e-10
2028,0.4983263198163733,0.4983777,2.6410106710108785e-09
2029,0.4983980489671002,0.49842367,6.562201782546087e-10
2030,0.5006933817903596,0.49974918,8.915101192222633e-07
2031,0.4993305279265493,0.49895886,1.3814011956279275e-07
2032,0.4979198546289212,0.49816155,5.8418748666814665e-08
2033,0.4983502295332823,0.49839026,1.602226795744802e-09
2034,0.4990197016067329,0.49880162,4.7560104281898544e-08
2035,0.5000956388676358,0.49941,4.7009596199359434e-07
2036,0.5004303749043612,0.49959967,6.900782750434679e-07
2037,0.49595925784238715,0.49701104,1.1062366213151459e-06
2038,0.4987088752869166,0.49860877,1.0021471637220853e-08
2039,0.4983263198163733,0.4983777,2.6410106710108785e-09
2040,0.4979437643458301,0.4981671,4.9877728353467574e-08
2041,0.498493687834736,0.49847972,1.9499062545375497e-10
2042,0.4990197016067329,0.49880162,4.7560104281898544e-08
2043,0.4977524866105585,0.4980465,8.643656404019846e-08
2044,0.498015493496557,0.49819434,3.1984959798247484e-08
2045,0.4987327850038255,0.498623,1.2049783842704034e-08
2046,0.4987088752869166,0.49860877,1.0021471637220853e-08
2047,0.4982306809487375,0.4983281,9.488467559759988e-09
2048,0.4978003060443764,0.49808168,7.917361724843794e-08
2049,0.49868496557000763,0.49857584,1.1909171368466516e-08
2050,0.49818286151491964,0.4982883,1.111803618734552e-08
2051,0.4982306809487375,0.4983281,9.488467559759988e-09
2052,0.498493687834736,0.49847972,1.9499062545375497e-10
2053,0.4986371461361897,0.4985653,5.163821982183717e-09
2054,0.4994261667941851,0.49901834,1.6632163136502195e-07
2055,0.4983502295332823,0.49839026,1.602226795744802e-09
2056,0.4980394032134659,0.49820286,2.671823724180891e-08
2057,0.4988045141545524,0.49866042,2.076444789468289e-08
2058,0.49748947972456004,0.49789366,1.6336271407955262e-07
2059,0.49787203519510326,0.49810144,5.262796493987091e-08
2060,0.4988523335883703,0.49870074,2.2981236606914067e-08
2061,0.4989001530221882,0.49871704,3.3530443522069844e-08
2062,0.4982306809487375,0.4983281,9.488467559759988e-09
2063,0.4986371461361897,0.4985653,5.163821982183717e-09
2064,0.49928270849273143,0.4989255,1.2759285737720885e-07
2065,0.49906752104055085,0.49881276,6.490069978899119e-08
2066,0.49768075745983165,0.4979971,1.0007584311424426e-07
2067,0.4976568477429227,0.4979888,1.101858437165327e-07
2068,0.4977285768936496,0.49803802,9.575733230466473e-08
2069,0.4990197016067329,0.49880162,4.7560104281898544e-08
2070,0.4986371461361897,0.4985653,5.163821982183717e-09
2071,0.49846977811782706,0.49846503,2.25314685275535e-11
2072,0.4983024100994644,0.4983692,4.459170020588566e-09
2073,0.498995791889824,0.4987709,5.05796815283907e-08
2074,0.4978242157612854,0.49808446,6.772484055193962e-08
2075,0.4983263198163733,0.4983777,2.6410106710108785e-09
2076,0.4983980489671002,0.49842367,6.562201782546087e-10
2077,0.4986371461361897,0.4985653,5.163821982183717e-09
2078,0.4985415072685539,0.49851313,8.051369248136231e-10
2079,0.49818286151491964,0.4982883,1.111803618734552e-08
2080,0.4988523335883703,0.49870074,2.2981236606914067e-08
2081,0.4983980489671002,0.49842367,6.562201782546087e-10
2082,0.49818286151491964,0.4982883,1.111803618734552e-08
2083,0.4983502295332823,0.49839026,1.602226795744802e-09
2084,0.4982545906656465,0.49835852,1.0800866965815468e-08
2085,0.498493687834736,0.49847972,1.9499062545375497e-10
2086,0.4979437643458301,0.4981671,4.9877728353467574e-08
2087,0.4981589517980107,0.49827978,1.4599490513922889e-08
2088,0.4987566947207345,0.49862584,1.712172347057091e-08
2089,0.49878060443764344,0.49863783,2.0385896245471744e-08
2090,0.4980394032134659,0.49820286,2.671823724180891e-08
2091,0.4987088752869166,0.49860877,1.0021471637220853e-08
2092,0.4983263198163733,0.4983777,2.6410106710108785e-09
2093,0.498015493496557,0.49819434,3.1984959798247484e-08
2094,0.4983980489671002,0.49842367,6.562201782546087e-10
2095,0.49866105585309867,0.4985731,7.73718092086536e-09
2096,0.49806331293037487,0.49822593,2.6443450414897065e-08
2097,0.49638963274674824,0.49727762,7.885168412521349e-07
2098,0.49916315990818666,0.49886486,8.898322744419253e-08
2099,0.4983502295332823,0.49839026,1.602226795744802e-09
2100,0.49856541698546286,0.49851942,2.1156652881252877e-09
2101,0.4988045141545524,0.49866042,2.076444789468289e-08
2102,0.49868496557000763,0.49857584,1.1909171368466516e-08
2103,0.4983502295332823,0.49839026,1.602226795744802e-09
2104,0.4978481254781943,0.49809918,6.302740675975589e-08
2105,0.49846977811782706,0.49846503,2.25314685275535e-11
2106,0.4992348890589135,0.4989142,1.0283378352163202e-07
2107,0.4985415072685539,0.49851313,8.051369248136231e-10
2108,0.4982067712318286,0.49829665,8.077880899584345e-09
2109,0.4987088752869166,0.49860877,1.0021471637220853e-08
2110,0.4977285768936496,0.49803802,9.575733230466473e-08
2111,0.49808722264728383,0.49825665,2.870682987587861e-08
2112,0.4980394032134659,0.49820286,2.671823724180891e-08
2113,0.4981589517980107,0.49827978,1.4599490513922889e-08
2114,0.4983502295332823,0.49839026,1.602226795744802e-09
2115,0.49956962509563885,0.4991004,2.2018429992495662e-07
2116,0.4982545906656465,0.49835852,1.0800866965815468e-08
2117,0.49906752104055085,0.49881276,6.490069978899119e-08
2118,0.49799158377964803,0.49818462,3.726349741950426e-08
2119,0.4982545906656465,0.49835852,1.0800866965815468e-08
2120,0.4983263198163733,0.4983777,2.6410106710108785e-09
2121,0.4983024100994644,0.4983692,4.459170020588566e-09
2122,0.4995935348125478,0.49911466,2.293187790436869e-07
2123,0.49837413925019125,0.4983982,5.79621439363368e-10
2124,0.4984219586840092,0.49843213,1.0344796955885693e-10
2125,0.4988284238714613,0.49866888,2.5454479678804903e-08
2126,0.4987088752869166,0.49860877,1.0021471637220853e-08
2127,0.4969634659525631,0.49758947,3.918797603041008e-07
2128,0.498517597551645,0.49848196,1.2700989122000458e-09
2129,0.49887624330527924,0.4987086,2.8102344476228766e-08
2130,0.49897188217291505,0.4987385,5.446840758152983e-08
2131,0.49799158377964803,0.49818462,3.726349741950426e-08
2132,0.4978003060443764,0.49808168,7.917361724843794e-08
2133,0.49799158377964803,0.49818462,3.726349741950426e-08
2134,0.4984219586840092,0.49843213,1.0344796955885693e-10
2135,0.4987566947207345,0.49862584,1.712172347057091e-08
2136,0.4994261667941851,0.49901834,1.6632163136502195e-07
2137,0.4985415072685539,0.49851313,8.051369248136231e-10
